(1313L, 160L, 'DESF      ', Decimal('2.88'), Decimal('100.00'), 'O', 4, 3, Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('0.00'), Decimal('3.00'), Decimal('2.00'), Decimal('0.00'))
(1186L, 146L, 'EXU       ', Decimal('1.08'), Decimal('8.33'), 'O', 6, 2, Decimal('1.00'), Decimal('2.00'), Decimal('0.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1187L, 146L, 'CTENARY   ', Decimal('2.00'), Decimal('100.00'), 'P', 7, 2, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1188L, 146L, 'GONIPTE   ', Decimal('2.00'), Decimal('100.00'), 'P', 8, 2, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1189L, 146L, 'PHORACA   ', Decimal('1.16'), Decimal('4.00'), 'P', 9, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1190L, 146L, 'MUEDES    ', Decimal('1.16'), Decimal('4.00'), 'O', 10, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1191L, 147L, 'CATEGORIA ', None, None, 'A', 1, None, Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1192L, 147L, 'DAP       ', Decimal('29.40'), Decimal('100.00'), 'A', 2, 0, Decimal('23.00'), Decimal('7.00'), Decimal('8.00'), Decimal('12.00'), Decimal('12.00'), Decimal('16.50'), Decimal('14.00'), Decimal('17.00'), Decimal('18.00'), Decimal('16.00'), Decimal('18.00'), Decimal('17.00'), Decimal('20.00'), Decimal('6.00'), Decimal('17.00'), Decimal('5.00'), Decimal('22.00'), Decimal('9.50'), Decimal('2.00'), Decimal('18.00'), Decimal('9.00'), Decimal('15.00'), Decimal('16.00'), Decimal('17.50'), Decimal('8.00'))
(1193L, 147L, 'TIPO_FUSTE', None, None, 'A', 3, None, Decimal('1.00'), Decimal('4.00'), Decimal('5.00'), Decimal('5.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('4.00'), Decimal('3.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1194L, 147L, 'DESF      ', Decimal('3.00'), Decimal('96.00'), 'O', 4, 3, Decimal('2.00'), Decimal('3.00'), Decimal('5.00'), Decimal('5.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('1.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'))
(1195L, 147L, 'BROTEPI   ', Decimal('1.52'), Decimal('16.00'), 'O', 5, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('2.00'))
(1196L, 147L, 'EXU       ', Decimal('1.40'), Decimal('12.00'), 'O', 6, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('3.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1197L, 147L, 'CTENARY   ', Decimal('2.00'), Decimal('100.00'), 'P', 7, 2, Decimal('2.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1198L, 147L, 'GONIPTE   ', Decimal('2.00'), Decimal('100.00'), 'P', 8, 2, Decimal('2.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1199L, 147L, 'PHORACA   ', Decimal('5.00'), Decimal('100.00'), 'P', 9, 5, Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1200L, 147L, 'CONYOTH   ', Decimal('2.00'), Decimal('100.00'), 'E', 10, 2, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1201L, 147L, 'MUEDES    ', Decimal('4.75'), Decimal('100.00'), 'O', 11, 5, Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('4.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1202L, 148L, 'CATEGORIA ', None, None, 'A', 1, None, Decimal('3.00'), Decimal('2.00'), Decimal('1.00'), Decimal('3.00'), Decimal('4.00'), Decimal('1.00'), Decimal('4.00'), Decimal('1.00'), Decimal('1.00'), Decimal('3.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('3.00'), Decimal('1.00'), Decimal('1.00'), Decimal('4.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('1.00'), Decimal('4.00'), Decimal('2.00'), Decimal('2.00'))
(1203L, 148L, 'DAP       ', Decimal('40.40'), Decimal('100.00'), 'A', 2, 0, Decimal('12.50'), Decimal('17.00'), Decimal('16.00'), Decimal('9.00'), Decimal('2.00'), Decimal('18.00'), Decimal('4.00'), Decimal('24.00'), Decimal('21.00'), Decimal('12.00'), Decimal('18.00'), Decimal('15.00'), Decimal('17.00'), Decimal('13.00'), Decimal('21.00'), Decimal('18.00'), Decimal('12.50'), Decimal('15.00'), Decimal('20.00'), Decimal('16.50'), Decimal('14.00'), Decimal('22.50'), Decimal('6.50'), Decimal('16.00'), Decimal('15.00'))
(1204L, 148L, 'TIPO_FUSTE', None, None, 'A', 3, None, Decimal('2.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('5.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('4.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('3.00'), Decimal('4.00'), Decimal('2.00'), Decimal('2.00'))
(1205L, 148L, 'DESF      ', Decimal('2.56'), Decimal('88.00'), 'O', 4, 3, Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('1.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('1.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('2.00'), Decimal('2.00'), Decimal('3.00'), Decimal('3.00'))
(1206L, 148L, 'BROTEPI   ', Decimal('1.36'), Decimal('12.00'), 'O', 5, 2, Decimal('1.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1207L, 148L, 'EXU       ', Decimal('1.08'), Decimal('4.00'), 'O', 6, 2, Decimal('1.00'), Decimal('3.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1208L, 148L, 'CTENARY   ', Decimal('2.00'), Decimal('100.00'), 'P', 7, 2, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1209L, 148L, 'GONIPTE   ', Decimal('2.00'), Decimal('100.00'), 'P', 8, 2, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1210L, 148L, 'CONYOTH   ', Decimal('2.00'), Decimal('100.00'), 'E', 9, 2, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1211L, 149L, 'CATEGORIA ', None, None, 'A', 1, None, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('3.00'), Decimal('1.00'), Decimal('4.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('3.00'), Decimal('5.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'))
(1212L, 149L, 'DAP       ', Decimal('64.92'), Decimal('100.00'), 'A', 2, 0, Decimal('17.00'), Decimal('17.00'), Decimal('8.50'), Decimal('19.00'), Decimal('14.00'), Decimal('16.50'), Decimal('9.50'), Decimal('10.00'), Decimal('19.00'), Decimal('19.00'), Decimal('20.50'), Decimal('19.00'), Decimal('15.00'), Decimal('5.50'), Decimal('12.50'), Decimal('20.80'), Decimal('5.50'), Decimal('19.00'), Decimal('9.00'), Decimal('12.00'), Decimal('18.00'), Decimal('16.00'), Decimal('20.50'), Decimal('18.50'), Decimal('17.00'))
(1213L, 149L, 'TIPO_FUSTE', None, None, 'A', 3, None, Decimal('2.00'), Decimal('1.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1214L, 149L, 'DESF      ', Decimal('3.42'), Decimal('95.83'), 'O', 4, 3, Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('0.00'), Decimal('3.00'), Decimal('1.00'), Decimal('5.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'))
(1215L, 149L, 'BROTEPI   ', Decimal('2.12'), Decimal('36.00'), 'O', 5, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('3.00'), Decimal('5.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('1.00'), Decimal('2.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'))
(1216L, 149L, 'EXU       ', Decimal('2.32'), Decimal('48.00'), 'O', 6, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('2.00'), Decimal('1.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('3.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('3.00'), Decimal('3.00'))
(1217L, 149L, 'CTENARY   ', Decimal('2.72'), Decimal('100.00'), 'P', 7, 3, Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1218L, 149L, 'GONIPTE   ', Decimal('2.72'), Decimal('100.00'), 'P', 8, 3, Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('5.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1219L, 149L, 'PHORACA   ', Decimal('5.00'), Decimal('100.00'), 'P', 9, 5, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1220L, 149L, 'MUEDES    ', Decimal('5.00'), Decimal('100.00'), 'O', 10, 5, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1224L, 150L, 'DESF      ', Decimal('3.16'), Decimal('96.00'), 'O', 4, 3, Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('5.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('1.00'), Decimal('3.00'), Decimal('3.00'), Decimal('3.00'), Decimal('5.00'))
(1225L, 150L, 'BROTEPI   ', Decimal('1.36'), Decimal('12.00'), 'O', 5, 2, Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('2.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'))
(1226L, 150L, 'EXU       ', Decimal('2.67'), Decimal('100.00'), 'O', 6, 3, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('3.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1227L, 150L, 'GONIPTE   ', Decimal('2.00'), Decimal('100.00'), 'P', 7, 2, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1228L, 150L, 'PHORACA   ', Decimal('5.00'), Decimal('100.00'), 'P', 8, 5, Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1229L, 150L, 'MUEDES    ', Decimal('5.00'), Decimal('100.00'), 'O', 9, 5, Decimal('0.00'), Decimal('0.00'), Decimal('5.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('5.00'))
(1230L, 150L, 'CARPOFO   ', Decimal('2.00'), Decimal('100.00'), 'E', 10, 2, Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('2.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'))
(1280L, 156L, 'MUEDES    ', Decimal('1.19'), Decimal('4.76'), 'O', 12, 2, Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('0.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('1.00'))
(1281L, 156L, 'CARPOFO   ', Decimal('1.18'), Decimal('4.55'), 'E', 13, 2, Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('5.00'), Decimal('1.00'), Decimal('1.00'), Decimal('1.00'), Decimal('0.00'), Decimal('0.00'), Decimal('0.00'), Decimal('1.00'))
(1347L, 164L, 'CATEGORIA ', None, None, 'A', 1, None, Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'), Decimal('2.00'))
(1348L, 164L, 'DAP       ', Decimal('46.04'), Decimal('100.00'), 'A', 2, 0, Decimal('5.00'), Decimal('7.50'), Decimal('6.50'), Decimal('8.00'), Decimal('5.00'), Decimal('6.50'), Decimal('4.50'), Decimal('7.00'), Decimal('8.00'), Decimal('9.50'), Decimal('6.00'), Decimal('7.00'), Decimal('7.00'), Decimal('8.50'), Decimal('7.00'), Decimal('7.50'), Decimal('9.50'), Decimal('6.00'), Decimal('5.00'), Decimal('8.50'), Decimal('5.50'), Decimal('9.50'), Decimal('6.50'), Decimal('7.50'), Decimal('10.50'))
