(975L, 157L, 'GONIPTE   ', Decimal('1.05'), 'P', 6)
(977L, 158L, 'DESF      ', Decimal('0.56'), 'O', 1)
(978L, 158L, 'VEN       ', Decimal('0.28'), 'O', 2)
(979L, 158L, 'EXU       ', Decimal('0.28'), 'O', 3)
(980L, 158L, 'CANCROS   ', Decimal('0.28'), 'E', 4)
(981L, 158L, 'RAJ       ', Decimal('0.27'), 'O', 5)
(982L, 158L, 'GONIPTE   ', Decimal('0.54'), 'P', 6)
(983L, 158L, 'BROTEPI   ', Decimal('0.13'), 'O', 7)
(984L, 159L, 'DESF      ', Decimal('0.56'), 'O', 1)
(985L, 159L, 'BROTEPI   ', Decimal('0.10'), 'O', 2)
(673L, 117L, 'DESF      ', Decimal('0.15'), 'O', 1)
(674L, 117L, 'BROTEPI   ', Decimal('0.10'), 'O', 2)
(675L, 117L, 'GRA       ', Decimal('0.35'), 'O', 3)
(676L, 117L, 'EXU       ', Decimal('0.31'), 'O', 4)
(677L, 117L, 'CTENARY   ', Decimal('0.08'), 'P', 5)
(678L, 117L, 'GONIPTE   ', Decimal('0.33'), 'P', 6)
(679L, 117L, 'PATO FOLI ', Decimal('0.17'), 'E', 7)
(680L, 118L, 'DESF      ', Decimal('0.29'), 'O', 1)
(681L, 118L, 'BROTEPI   ', Decimal('0.08'), 'O', 2)
(694L, 120L, 'DESF      ', Decimal('0.17'), 'O', 1)
(695L, 120L, 'BROTEPI   ', Decimal('0.02'), 'O', 2)
(696L, 120L, 'EXU       ', Decimal('0.14'), 'O', 3)
(697L, 120L, 'CTENARY   ', Decimal('0.03'), 'P', 4)
(698L, 120L, 'GONIPTE   ', Decimal('0.25'), 'P', 5)
(699L, 120L, 'PATO FOLI ', Decimal('0.12'), 'E', 6)
(700L, 121L, 'EXU       ', Decimal('0.09'), 'O', 1)
(701L, 121L, 'GONIPTE   ', Decimal('0.25'), 'P', 2)
(702L, 121L, 'PATO FOLI ', Decimal('0.21'), 'E', 3)
(720L, 127L, 'BROTEPI   ', Decimal('32.00'), 'O', 1)
(735L, 127L, 'PHORACA   ', Decimal('0.00'), 'P', 16)
(736L, 127L, 'PUCCINIA  ', Decimal('0.00'), 'E', 17)
(737L, 127L, 'PATO FOLI ', Decimal('0.00'), 'E', 18)
(738L, 127L, 'PANTOEA   ', Decimal('0.00'), 'E', 19)
(739L, 127L, 'MUEDES    ', None, 'O', 20)
(741L, 84L, 'DESF      ', Decimal('0.34'), 'O', 1)
(838L, 141L, 'DESF      ', Decimal('0.09'), 'O', 1)
(839L, 141L, 'EXU       ', Decimal('0.17'), 'O', 2)
(840L, 141L, 'CTENARY   ', Decimal('0.01'), 'P', 3)
(841L, 141L, 'GONIPTE   ', Decimal('0.17'), 'P', 4)
(842L, 141L, 'PATO FOLI ', Decimal('0.17'), 'E', 5)
(916L, 151L, 'DESF      ', Decimal('1.03'), 'O', 1)
(917L, 151L, 'BROTEPI   ', Decimal('0.08'), 'O', 2)
(918L, 151L, 'EXU       ', Decimal('0.56'), 'O', 3)
(919L, 151L, 'RAJ       ', Decimal('0.56'), 'O', 4)
(920L, 151L, 'CANCROS   ', Decimal('0.56'), 'E', 5)
(921L, 151L, 'GONIPTE   ', Decimal('1.03'), 'P', 6)
(922L, 151L, 'HOR       ', Decimal('0.08'), 'P', 7)
(923L, 151L, 'PUCCINIA  ', None, 'E', 8)
(924L, 151L, 'CONYOTH   ', Decimal('0.08'), 'E', 9)
(925L, 151L, 'MUEDES    ', Decimal('0.15'), 'O', 10)
(935L, 153L, 'DESF      ', Decimal('0.37'), 'O', 1)
(936L, 153L, 'CTENARY   ', Decimal('0.37'), 'P', 2)
(937L, 153L, 'GONIPTE   ', Decimal('0.37'), 'P', 3)
(938L, 153L, 'PUCCINIA  ', Decimal('0.37'), 'E', 4)
(939L, 153L, 'CONYOTH   ', Decimal('0.07'), 'E', 5)
(946L, 42L, 'DESF      ', Decimal('100.00'), 'O', 1)
(991L, 160L, 'DESF      ', Decimal('0.56'), 'O', 1)
(992L, 160L, 'EXU       ', Decimal('0.08'), 'O', 2)
(993L, 160L, 'RAJ       ', Decimal('0.08'), 'O', 3)
(994L, 160L, 'CANCROS   ', Decimal('0.08'), 'E', 4)
(995L, 160L, 'GONIPTE   ', Decimal('0.56'), 'P', 5)
(1036L, 169L, 'PATO FOLI ', Decimal('0.57'), 'E', 7)
(1037L, 172L, 'DESF      ', Decimal('0.69'), 'O', 1)
(1038L, 172L, 'EXU       ', Decimal('0.54'), 'O', 2)
(1039L, 172L, 'RAJ       ', Decimal('0.54'), 'O', 3)
(1040L, 172L, 'CANCROS   ', Decimal('0.54'), 'E', 4)
(1041L, 172L, 'GONIPTE   ', Decimal('0.75'), 'P', 5)
(1042L, 172L, 'PATO FOLI ', Decimal('0.66'), 'E', 6)
(1043L, 173L, 'DESF      ', Decimal('0.89'), 'O', 1)
(1044L, 173L, 'BROTEPI   ', Decimal('0.11'), 'O', 2)
(1045L, 173L, 'GRA       ', Decimal('0.89'), 'O', 3)
(1046L, 173L, 'EXU       ', Decimal('0.41'), 'O', 4)
(1047L, 173L, 'RAJ       ', Decimal('0.41'), 'O', 5)
(1049L, 173L, 'GONIPTE   ', Decimal('0.93'), 'P', 6)
(1050L, 173L, 'PATO FOLI ', Decimal('0.70'), 'E', 7)
(1051L, 173L, 'CONYOTH   ', Decimal('0.04'), 'E', 8)
(1052L, 174L, 'DESF      ', Decimal('3.00'), 'O', 1)
(1053L, 174L, 'BROTEPI   ', Decimal('1.00'), 'O', 2)
(1054L, 174L, 'EXU       ', Decimal('3.17'), 'O', 3)
(1055L, 174L, 'RAJ       ', Decimal('3.17'), 'O', 4)
(1056L, 174L, 'CANCROS   ', Decimal('3.17'), 'E', 5)
(1057L, 174L, 'GONIPTE   ', Decimal('4.17'), 'P', 6)
(1058L, 174L, 'PATO FOLI ', Decimal('1.67'), 'E', 7)
(1059L, 175L, 'PISSODES  ', Decimal('0.34'), 'P', 1)
(1079L, 180L, 'DESF      ', Decimal('0.96'), 'O', 1)
(1080L, 180L, 'BROTEPI   ', Decimal('0.13'), 'O', 2)
(1094L, 182L, 'DESF      ', Decimal('0.83'), 'O', 1)
(1095L, 182L, 'BROTEPI   ', Decimal('0.13'), 'O', 2)
(1096L, 182L, 'EXU       ', Decimal('0.26'), 'O', 3)
(1097L, 182L, 'CANCROS   ', Decimal('0.15'), 'E', 4)
(1098L, 182L, 'RAJ       ', Decimal('0.26'), 'O', 5)
(1099L, 182L, 'GONIPTE   ', Decimal('1.09'), 'P', 6)
(1100L, 182L, 'PATO FOLI ', Decimal('0.09'), 'E', 7)
(1101L, 183L, 'DESF      ', Decimal('1.04'), 'O', 1)
(1102L, 183L, 'BROTEPI   ', Decimal('0.35'), 'O', 2)
(1103L, 183L, 'EXU       ', Decimal('0.17'), 'O', 3)
(1104L, 183L, 'CANCROS   ', Decimal('0.17'), 'E', 4)
(1105L, 183L, 'RAJ       ', Decimal('0.17'), 'O', 5)
(1106L, 183L, 'GONIPTE   ', Decimal('1.09'), 'P', 6)
(1107L, 183L, 'PATO FOLI ', Decimal('0.09'), 'E', 7)
(1124L, 186L, 'BROTEPI   ', Decimal('1.14'), 'O', 2)
(1125L, 186L, 'EXU       ', Decimal('1.14'), 'O', 3)
(1131L, 187L, 'DESF      ', Decimal('1.08'), 'O', 1)
(1132L, 187L, 'BROTEPI   ', Decimal('1.14'), 'O', 2)
(1133L, 187L, 'EXU       ', Decimal('1.14'), 'O', 3)
(1134L, 187L, 'RAJ       ', Decimal('1.14'), 'O', 4)
(1135L, 187L, 'CANCROS   ', Decimal('1.14'), 'E', 5)
(1136L, 187L, 'MUEDES    ', Decimal('1.14'), 'O', 6)
(1137L, 187L, 'CARPOFO   ', Decimal('1.14'), 'E', 7)
(1138L, 188L, 'DESF      ', Decimal('1.14'), 'O', 1)
(1139L, 188L, 'BROTEPI   ', Decimal('1.14'), 'O', 2)
(1140L, 188L, 'EXU       ', Decimal('1.14'), 'O', 3)
(1141L, 188L, 'RAJ       ', Decimal('1.14'), 'O', 4)
(1142L, 188L, 'CANCROS   ', Decimal('1.14'), 'E', 5)
(1143L, 188L, 'PATO FOLI ', Decimal('1.14'), 'E', 6)
(1144L, 189L, 'DESF      ', Decimal('1.14'), 'O', 1)
(1145L, 189L, 'BROTEPI   ', Decimal('1.14'), 'O', 2)
(1146L, 189L, 'EXU       ', Decimal('1.14'), 'O', 3)
(1147L, 189L, 'RAJ       ', Decimal('1.14'), 'O', 4)
(1148L, 189L, 'CANCROS   ', Decimal('1.14'), 'E', 5)
(1149L, 189L, 'PATO FOLI ', Decimal('1.14'), 'E', 6)
(1150L, 189L, 'MUEDES    ', Decimal('1.14'), 'O', 7)
(1151L, 189L, 'CARPOFO   ', Decimal('1.14'), 'E', 8)
(1152L, 190L, 'DESF      ', Decimal('1.14'), 'O', 1)
(1153L, 190L, 'BROTEPI   ', Decimal('1.14'), 'O', 2)
(1154L, 190L, 'EXU       ', Decimal('1.14'), 'O', 3)
(1155L, 190L, 'RAJ       ', Decimal('1.14'), 'O', 4)
(1156L, 190L, 'CANCROS   ', Decimal('1.14'), 'E', 5)
(1157L, 190L, 'CARPOFO   ', Decimal('1.14'), 'E', 6)
(1158L, 190L, 'PATO FOLI ', Decimal('1.14'), 'E', 7)
(1159L, 190L, 'MUEDES    ', Decimal('1.14'), 'O', 8)
(1167L, 146L, 'DESF      ', Decimal('84.00'), 'O', 1)
(1168L, 146L, 'BROTEPI   ', Decimal('56.00'), 'O', 2)
(1169L, 146L, 'VEN       ', Decimal('0.00'), 'O', 3)
(1170L, 146L, 'GRA       ', Decimal('0.00'), 'O', 4)
(1171L, 146L, 'SEQ       ', None, 'O', 5)
(1172L, 146L, 'FUE       ', None, 'O', 6)
(1173L, 146L, 'HEL       ', None, 'O', 7)
(1174L, 146L, 'EXU       ', Decimal('72.00'), 'O', 8)
(1175L, 146L, 'CTENARY   ', Decimal('0.00'), 'P', 9)
(1178L, 192L, 'VEN       ', None, 'O', 3)
(1179L, 192L, 'GRA       ', None, 'O', 4)
(1180L, 192L, 'SEQ       ', None, 'O', 5)
(1186L, 146L, 'GLYCASP   ', Decimal('0.00'), 'P', 10)
(1188L, 146L, 'HOR       ', Decimal('0.00'), 'P', 12)
(1189L, 146L, 'PHORACA   ', None, 'P', 13)
(1190L, 146L, 'DA\xd1AN     ', None, 'O', 14)
(1191L, 146L, 'PUCCINIA  ', None, 'E', 15)
(1192L, 146L, 'PATO FOLI ', Decimal('12.00'), 'E', 16)
(1193L, 146L, 'PANTOEA   ', None, 'E', 17)
(1194L, 146L, 'CONYOTH   ', None, 'E', 18)
(1195L, 146L, 'MUEDES    ', None, 'O', 19)
(1196L, 146L, 'CARPOFO   ', None, 'E', 20)
(1197L, 192L, 'FUE       ', Decimal('0.00'), 'O', 6)
(1198L, 192L, 'HEL       ', None, 'O', 7)
(1199L, 192L, 'EXUDADO   ', Decimal('0.16'), 'E', 8)
(1200L, 192L, 'CTENARY   ', None, 'P', 9)
(1201L, 192L, 'GLYCASP   ', None, 'P', 10)
(1202L, 192L, 'GONIPTE   ', Decimal('0.11'), 'P', 11)
(1203L, 192L, 'HOR       ', None, 'P', 12)
(1204L, 192L, 'PHORACA   ', None, 'P', 13)
(1205L, 192L, 'DA\xd1AN     ', None, 'O', 14)
(1206L, 192L, 'PUCCINIA  ', None, 'E', 15)
(1207L, 192L, 'PATO FOLI ', None, 'E', 16)
(1208L, 192L, 'PANTOEA   ', None, 'E', 17)
(1209L, 192L, 'CONYOTH   ', None, 'E', 18)
(1210L, 192L, 'MUEDES    ', None, 'O', 19)
(1211L, 192L, 'CARPOFO   ', None, 'E', 20)
(1212L, 195L, 'DESF      ', Decimal('0.26'), 'O', 1)
(1213L, 195L, 'BROTEPI   ', Decimal('0.11'), 'O', 2)
(1214L, 195L, 'VEN       ', Decimal('0.00'), 'O', 3)
(1215L, 195L, 'GRA       ', None, 'O', 4)
(1216L, 195L, 'SEQ       ', None, 'O', 5)
(1217L, 195L, 'FUE       ', None, 'O', 6)
(1218L, 195L, 'HEL       ', None, 'O', 7)
(1219L, 195L, 'EXU       ', Decimal('0.09'), 'O', 8)
(1220L, 195L, 'CTENARY   ', None, 'P', 9)
(1221L, 195L, 'GLYCASP   ', None, 'P', 10)
(1222L, 195L, 'GONIPTE   ', Decimal('0.12'), 'P', 11)
(1223L, 195L, 'HOR       ', None, 'P', 12)
(1224L, 195L, 'PHORACA   ', None, 'P', 13)
(1225L, 195L, 'DA\xd1AN     ', None, 'O', 14)
(1226L, 195L, 'PUCCINIA  ', None, 'E', 15)
(1227L, 195L, 'PATO FOLI ', None, 'E', 16)
(1228L, 195L, 'PANTOEA   ', None, 'E', 17)
(1229L, 195L, 'CONYOTH   ', None, 'E', 18)
(1230L, 195L, 'MUEDES    ', None, 'O', 19)
(1231L, 195L, 'CARPOFO   ', None, 'E', 20)
(1256L, 200L, 'DESF      ', Decimal('0.59'), 'O', 1)
(728L, 127L, 'GLYCASP   ', Decimal('0.00'), 'P', 9)
(729L, 127L, 'GRA       ', Decimal('0.00'), 'O', 10)
(730L, 127L, 'HEL       ', Decimal('0.00'), 'O', 11)
(731L, 127L, 'VEN       ', Decimal('0.00'), 'O', 12)
(732L, 127L, 'SEQ       ', Decimal('0.00'), 'O', 13)
(733L, 127L, 'HOR       ', None, 'P', 14)
(734L, 127L, 'GONIPTE   ', Decimal('28.00'), 'P', 15)
(774L, 130L, 'DESF      ', Decimal('0.04'), 'O', 1)
(775L, 130L, 'CTENARY   ', Decimal('0.08'), 'P', 2)
(776L, 130L, 'GONIPTE   ', Decimal('1.00'), 'P', 3)
(777L, 130L, 'PATO FOLI ', Decimal('0.24'), 'E', 4)
(778L, 131L, 'DESF      ', Decimal('60.00'), 'O', 1)
(779L, 131L, 'BROTEPI   ', Decimal('24.00'), 'O', 2)
(780L, 131L, 'EXU       ', Decimal('72.00'), 'O', 3)
(781L, 131L, 'CTENARY   ', Decimal('24.00'), 'P', 4)
(782L, 131L, 'GONIPTE   ', Decimal('100.00'), 'P', 5)
(783L, 131L, 'PATO FOLI ', Decimal('44.00'), 'E', 6)
(784L, 131L, 'MUEDES    ', Decimal('4.00'), 'O', 7)
(825L, 138L, 'DESF      ', Decimal('0.34'), 'O', 1)
(826L, 138L, 'BROTEPI   ', Decimal('0.03'), 'O', 2)
(827L, 138L, 'EXU       ', Decimal('0.12'), 'O', 3)
(828L, 138L, 'GONIPTE   ', Decimal('0.34'), 'P', 4)
(829L, 138L, 'PATO FOLI ', Decimal('0.38'), 'E', 5)
(830L, 139L, 'DESF      ', Decimal('0.46'), 'O', 1)
(831L, 139L, 'EXU       ', Decimal('0.26'), 'O', 2)
(832L, 139L, 'GONIPTE   ', Decimal('0.83'), 'P', 3)
(833L, 139L, 'PATO FOLI ', Decimal('0.63'), 'E', 4)
(849L, 143L, 'DESF      ', Decimal('2.06'), 'O', 1)
(850L, 143L, 'BROTEPI   ', Decimal('0.57'), 'O', 2)
(851L, 143L, 'EXU       ', Decimal('1.37'), 'O', 3)
(852L, 143L, 'GONIPTE   ', Decimal('2.74'), 'P', 4)
(853L, 143L, 'PHORACA   ', Decimal('0.11'), 'P', 5)
(854L, 143L, 'PATO FOLI ', Decimal('1.94'), 'E', 6)
(855L, 144L, 'DESF      ', Decimal('1.04'), 'O', 1)
(856L, 144L, 'BROTEPI   ', Decimal('0.35'), 'O', 2)
(857L, 144L, 'EXU       ', Decimal('0.79'), 'O', 3)
(858L, 144L, 'CTENARY   ', Decimal('0.30'), 'P', 4)
(859L, 144L, 'GONIPTE   ', Decimal('1.24'), 'P', 5)
(860L, 144L, 'PATO FOLI ', Decimal('0.84'), 'E', 6)
(861L, 144L, 'MUEDES    ', Decimal('0.10'), 'O', 7)
(892L, 147L, 'GONIPTE   ', Decimal('1.05'), 'P', 6)
(949L, 154L, 'DESF      ', Decimal('0.99'), 'O', 1)
(950L, 154L, 'BROTEPI   ', Decimal('0.25'), 'O', 2)
(951L, 154L, 'EXU       ', Decimal('0.79'), 'O', 3)
(952L, 154L, 'CANCROS   ', Decimal('0.79'), 'E', 4)
(953L, 154L, 'RAJ       ', Decimal('0.79'), 'O', 5)
(954L, 154L, 'CTENARY   ', Decimal('0.05'), 'P', 6)
(955L, 154L, 'GONIPTE   ', Decimal('1.23'), 'P', 7)
(957L, 154L, 'HOR       ', Decimal('0.05'), 'P', 8)
(958L, 154L, 'PATO FOLI ', Decimal('0.35'), 'E', 9)
(959L, 154L, 'MUEDES    ', Decimal('0.05'), 'O', 10)
(976L, 157L, 'VEN       ', Decimal('1.05'), 'O', 7)
(1006L, 164L, 'DESF      ', Decimal('0.29'), 'O', 1)
(1007L, 164L, 'BROTEPI   ', Decimal('0.22'), 'O', 2)
(1008L, 164L, 'EXU       ', Decimal('0.47'), 'O', 3)
(1009L, 164L, 'RAJ       ', Decimal('0.47'), 'O', 4)
(1010L, 164L, 'CANCROS   ', Decimal('0.47'), 'E', 5)
(1011L, 164L, 'CTENARY   ', Decimal('0.14'), 'P', 6)
(1012L, 164L, 'GONIPTE   ', Decimal('0.49'), 'P', 7)
(1013L, 164L, 'PATO FOLI ', Decimal('0.24'), 'E', 8)
(1126L, 186L, 'RAJ       ', Decimal('1.14'), 'O', 4)
(1127L, 186L, 'CANCROS   ', Decimal('1.14'), 'E', 5)
(1128L, 186L, 'PATO FOLI ', Decimal('0.57'), 'E', 6)
(1129L, 186L, 'MUEDES    ', Decimal('1.14'), 'O', 7)
(1130L, 186L, 'CARPOFO   ', Decimal('1.14'), 'E', 8)
(1257L, 200L, 'BROTEPI   ', Decimal('0.15'), 'O', 2)
(1258L, 200L, 'EXU       ', Decimal('0.35'), 'O', 3)
(1259L, 200L, 'RAJ       ', Decimal('0.35'), 'O', 4)
(1260L, 200L, 'CANCROS   ', Decimal('0.35'), 'E', 5)
(1261L, 200L, 'CTENARY   ', Decimal('0.05'), 'P', 6)
(1262L, 200L, 'GONIPTE   ', Decimal('0.62'), 'P', 7)
(1263L, 200L, 'PATO FOLI ', Decimal('0.15'), 'E', 8)
(1264L, 201L, 'DESF      ', Decimal('0.40'), 'O', 1)
(1265L, 201L, 'BROTEPI   ', Decimal('0.17'), 'O', 2)
(1266L, 201L, 'EXU       ', Decimal('0.42'), 'O', 3)
(1267L, 201L, 'RAJ       ', Decimal('0.42'), 'O', 4)
(1268L, 201L, 'CANCROS   ', Decimal('0.42'), 'E', 5)
(1269L, 201L, 'CTENARY   ', Decimal('0.07'), 'P', 6)
(1270L, 201L, 'GONIPTE   ', Decimal('0.59'), 'P', 7)
(1271L, 201L, 'PATO FOLI ', Decimal('0.35'), 'E', 8)
(1272L, 201L, 'MUEDES    ', Decimal('0.02'), 'O', 9)
(1273L, 201L, 'CARPOFO   ', Decimal('0.02'), 'E', 10)
(1274L, 202L, 'DESF      ', Decimal('4.35'), 'O', 1)
(1275L, 202L, 'PATO ACIC ', Decimal('4.35'), 'E', 2)
(1306L, 206L, 'DESF      ', Decimal('0.47'), 'O', 1)
(1307L, 206L, 'EXU       ', Decimal('0.25'), 'O', 2)
(1308L, 206L, 'RAJ       ', Decimal('0.25'), 'O', 3)
(1309L, 206L, 'CANCROS   ', Decimal('0.25'), 'E', 4)
(1310L, 206L, 'GONIPTE   ', Decimal('0.49'), 'P', 5)
(1311L, 206L, 'PATO FOLI ', Decimal('0.47'), 'E', 6)
(1318L, 208L, 'DESF      ', Decimal('1.55'), 'O', 1)
(1319L, 208L, 'BROTEPI   ', Decimal('0.21'), 'O', 2)
(1320L, 208L, 'EXU       ', Decimal('1.13'), 'O', 3)
(1321L, 208L, 'RAJ       ', Decimal('1.13'), 'O', 4)
(1322L, 208L, 'CANCROS   ', Decimal('1.13'), 'E', 5)
(1323L, 208L, 'GONIPTE   ', Decimal('1.76'), 'P', 6)
(1324L, 208L, 'PATO FOLI ', Decimal('1.76'), 'E', 7)
(1325L, 209L, 'DESF      ', Decimal('7.04'), 'O', 1)
(1326L, 209L, 'CANCROS   ', Decimal('1.41'), 'E', 2)
(1327L, 209L, 'EXU       ', Decimal('1.41'), 'O', 3)
(1328L, 209L, 'RAJ       ', Decimal('1.41'), 'O', 4)
(1329L, 211L, 'DESF      ', Decimal('6.66'), 'O', 1)
(1330L, 196L, 'DESF      ', Decimal('80.00'), 'O', 1)
(1331L, 196L, 'BROTEPI   ', Decimal('0.00'), 'O', 2)
(1332L, 196L, 'VEN       ', None, 'O', 3)
(1333L, 196L, 'GRA       ', None, 'O', 4)
(1334L, 196L, 'SEQ       ', None, 'O', 5)
(1335L, 196L, 'FUE       ', None, 'O', 6)
(1336L, 196L, 'HEL       ', None, 'O', 7)
(1337L, 196L, 'EXU       ', Decimal('48.00'), 'O', 8)
(1338L, 196L, 'CTENARY   ', None, 'P', 9)
(1339L, 196L, 'GLYCASP   ', None, 'P', 10)
(1340L, 196L, 'GONIPTE   ', Decimal('100.00'), 'P', 11)
(1341L, 196L, 'HOR       ', None, 'P', 12)
(1342L, 196L, 'PHORACA   ', None, 'P', 13)
(1343L, 196L, 'DA\xd1AN     ', None, 'O', 14)
(1344L, 196L, 'PUCCINIA  ', None, 'E', 15)
(1345L, 196L, 'PATO FOLI ', Decimal('4.00'), 'E', 16)
(1346L, 196L, 'PANTOEA   ', None, 'E', 17)
(1347L, 196L, 'CONYOTH   ', Decimal('16.00'), 'E', 18)
(1348L, 196L, 'MUEDES    ', None, 'O', 19)
(1349L, 196L, 'CARPOFO   ', None, 'E', 20)
(1350L, 212L, 'DESF      ', Decimal('96.00'), 'O', 1)
(1352L, 212L, 'VEN       ', None, 'O', 3)
(1353L, 212L, 'GRA       ', None, 'O', 4)
(1354L, 212L, 'SEQ       ', None, 'O', 5)
(1355L, 212L, 'FUE       ', None, 'O', 6)
(1356L, 212L, 'HEL       ', None, 'O', 7)
(1357L, 212L, 'EXU       ', Decimal('64.00'), 'O', 8)
(1358L, 212L, 'CTENARY   ', None, 'P', 9)
(1359L, 212L, 'GLYCASP   ', None, 'P', 10)
(1360L, 212L, 'GONIPTE   ', Decimal('56.00'), 'P', 11)
(1361L, 212L, 'HOR       ', None, 'P', 12)
(1362L, 212L, 'PHORACA   ', None, 'P', 13)
(1363L, 212L, 'DA\xd1AN     ', None, 'O', 14)
(1364L, 212L, 'PUCCINIA  ', None, 'E', 15)
(1365L, 212L, 'PATO FOLI ', None, 'E', 16)
(1366L, 212L, 'PANTOEA   ', None, 'E', 17)
(1367L, 212L, 'CONYOTH   ', None, 'E', 18)
(1368L, 212L, 'MUEDES    ', None, 'O', 19)
(1369L, 212L, 'CARPOFO   ', None, 'E', 20)
(1372L, 214L, 'DESF      ', Decimal('100.00'), 'O', 1)
(1373L, 215L, 'DESF      ', Decimal('100.00'), 'O', 1)
(1374L, 216L, 'DESF      ', Decimal('100.00'), 'O', 1)
(1375L, 217L, 'DESF      ', Decimal('0.60'), 'O', 1)
(1376L, 217L, 'BROTEPI   ', Decimal('0.60'), 'O', 2)
(1377L, 217L, 'RAJ       ', Decimal('0.47'), 'O', 3)
(1378L, 217L, 'EXU       ', Decimal('0.47'), 'O', 4)
(1379L, 217L, 'CANCROS   ', Decimal('0.50'), 'E', 5)
(1380L, 217L, 'GONIPTE   ', Decimal('0.57'), 'P', 6)
(1381L, 217L, 'PATO FOLI ', Decimal('0.10'), 'E', 7)
(1382L, 217L, 'MUEDES    ', Decimal('0.03'), 'O', 8)
(1383L, 217L, 'CARPOFO   ', Decimal('0.03'), 'E', 9)
(1384L, 218L, 'DESF      ', Decimal('0.64'), 'O', 1)
(1385L, 218L, 'BROTEPI   ', Decimal('0.51'), 'O', 2)
(1386L, 218L, 'EXU       ', Decimal('0.45'), 'O', 3)
(1387L, 218L, 'RAJ       ', Decimal('0.45'), 'O', 4)
(1388L, 218L, 'CANCROS   ', Decimal('0.45'), 'E', 5)
(1389L, 218L, 'GONIPTE   ', Decimal('0.64'), 'P', 6)
(1390L, 218L, 'PATO FOLI ', Decimal('0.06'), 'E', 7)
(1391L, 219L, 'DESF      ', Decimal('0.64'), 'O', 1)
(1392L, 219L, 'BROTEPI   ', Decimal('0.38'), 'O', 2)
(1393L, 219L, 'EXU       ', Decimal('0.23'), 'O', 3)
(1394L, 219L, 'CANCROS   ', Decimal('0.23'), 'E', 4)
(1395L, 219L, 'RAJ       ', None, 'O', 5)
(1396L, 219L, 'GONIPTE   ', Decimal('0.64'), 'P', 6)
(1397L, 220L, 'BROTEPI   ', Decimal('0.54'), 'O', 1)
(1398L, 220L, 'DESF      ', Decimal('0.64'), 'O', 2)
(1399L, 220L, 'EXU       ', Decimal('0.32'), 'O', 3)
(1400L, 220L, 'RAJ       ', Decimal('0.32'), 'O', 4)
(1401L, 220L, 'CANCROS   ', Decimal('0.32'), 'E', 5)
(1402L, 220L, 'GONIPTE   ', Decimal('0.64'), 'P', 6)
(1403L, 220L, 'PATO FOLI ', Decimal('0.22'), 'E', 7)
(1404L, 221L, 'DESF      ', Decimal('0.64'), 'O', 1)
(1405L, 221L, 'BROTEPI   ', Decimal('0.38'), 'O', 2)
(1406L, 221L, 'EXU       ', Decimal('0.25'), 'O', 3)
(1407L, 221L, 'RAJ       ', Decimal('0.25'), 'O', 4)
(1408L, 221L, 'CANCROS   ', Decimal('0.25'), 'E', 5)
(1409L, 221L, 'GONIPTE   ', Decimal('0.61'), 'P', 6)
(1029L, 168L, 'PATO FOLI ', Decimal('0.54'), 'E', 8)
(1060L, 176L, 'PISSODES  ', Decimal('0.56'), 'P', 1)
(1061L, 177L, 'DESF      ', Decimal('0.06'), 'O', 1)
(1062L, 177L, 'PISSODES  ', Decimal('0.23'), 'P', 2)
(1063L, 178L, 'DESF      ', Decimal('0.38'), 'O', 1)
(1064L, 178L, 'BROTEPI   ', Decimal('0.08'), 'O', 2)
(1065L, 178L, 'EXU       ', Decimal('0.63'), 'O', 3)
(1066L, 178L, 'RAJ       ', Decimal('0.63'), 'O', 4)
(1067L, 178L, 'CANCROS   ', Decimal('0.63'), 'E', 5)
(1068L, 178L, 'CTENARY   ', Decimal('0.05'), 'P', 6)
(1069L, 178L, 'GONIPTE   ', Decimal('0.68'), 'P', 7)
(1070L, 178L, 'PATO FOLI ', Decimal('0.33'), 'E', 8)
(1071L, 179L, 'DESF      ', Decimal('0.65'), 'O', 1)
(1072L, 179L, 'BROTEPI   ', Decimal('0.09'), 'O', 2)
(1073L, 179L, 'EXU       ', Decimal('0.35'), 'O', 3)
(1074L, 179L, 'CANCROS   ', Decimal('0.35'), 'E', 4)
(1075L, 179L, 'RAJ       ', Decimal('0.35'), 'O', 5)
(1076L, 179L, 'CTENARY   ', Decimal('0.09'), 'P', 6)
(1077L, 179L, 'GONIPTE   ', Decimal('1.09'), 'P', 7)
(1078L, 179L, 'PATO FOLI ', Decimal('0.52'), 'E', 8)
(1081L, 180L, 'EXU       ', Decimal('0.26'), 'O', 3)
(1082L, 180L, 'CANCROS   ', Decimal('0.26'), 'E', 4)
(1083L, 180L, 'RAJ       ', Decimal('0.26'), 'O', 5)
(1084L, 180L, 'GONIPTE   ', Decimal('1.09'), 'P', 6)
(1085L, 180L, 'PATO FOLI ', Decimal('0.09'), 'E', 7)
(1086L, 181L, 'DESF      ', Decimal('0.70'), 'O', 1)
(1087L, 181L, 'BROTEPI   ', Decimal('0.39'), 'O', 2)
(1088L, 181L, 'EXU       ', Decimal('0.70'), 'O', 3)
(1089L, 181L, 'CANCROS   ', Decimal('0.39'), 'E', 4)
(1090L, 181L, 'RAJ       ', Decimal('0.70'), 'O', 5)
(1091L, 181L, 'CTENARY   ', Decimal('0.04'), 'P', 6)
(1092L, 181L, 'GONIPTE   ', Decimal('1.09'), 'P', 7)
